user_id,session_id,event,timestamp,device,traffic_source,country,product_id,price,quantity,revenue
355,sess_418681,drop_off,25-01-2024 00:05,WEB,ads,Germany,,,,0
296,sess_476069,add_to_cart,19-02-2024 00:20,web,organic,,P3,300,1,0
568,sess_323791,signup,06-03-2024 00:00,WEB,ads,India,P1,,1,0
1305,sess_755243,view_product,10-02-2024 00:11,Mobile,,U.S.A,P2,1200,3,0
160,sess_397839,signup,31-01-2024 00:00,web,ads,,P2,1200,3,0
773,sess_300928,drop_off,21-01-2024 00:05,mobile,referral,india,,,,0
1313,sess_165467,signup,01-03-2024 00:00,web,,,P3,300,2,0
319,sess_196492,signup,24-01-2024 00:00,,referral,Germany,P1,500,3,0
1446,sess_704183,signup,12-03-2024 00:00,WEB,ads,india,P1,500,2,0
107,sess_486956,add_to_cart,04-03-2024 00:12,,referral,U.S.A,P2,1200,1,0
260,sess_968553,view_product,,,,Germany,P3,300,3,0
47,sess_594778,drop_off,03-02-2024 00:35,Mobile,ads,U.S.A,,,,0
1457,sess_906779,purchase,22-02-2024 00:18,WEB,organic,USA,P1,500,2,1000
1152,sess_756377,add_to_cart,13-03-2024 00:14,web,,India,P1,500,3,0
1056,sess_496797,signup,01-03-2024 00:00,,referral,U.S.A,P2,1200,2,0
677,sess_605563,signup,21-01-2024 00:00,WEB,ads,USA,P3,300,1,0
171,sess_780412,purchase,27-02-2024 00:33,mobile,organic,USA,P1,500,2,1000
1010,sess_274616,view_product,08-02-2024 00:13,mobile,ads,U.S.A,P1,500,2,0
1288,sess_431789,purchase,08-03-2024 00:15,web,ads,,P2,1200,2,2400
436,sess_860179,drop_off,16-03-2024 00:13,web,organic,Germany,,,,0
776,sess_944436,add_to_cart,20-02-2024 00:26,mobile,,U.S.A,P2,1200,2,0
1412,sess_336802,drop_off,15-02-2024 00:05,mobile,organic,Germany,,,,0
560,sess_444539,view_product,01-03-2024 00:05,WEB,,india,,500,3,0
697,sess_488647,add_to_cart,28-01-2024 00:27,,referral,,,1200,3,0
403,sess_736613,add_to_cart,,Mobile,organic,USA,P2,1200,1,0
780,sess_522288,signup,21-01-2024 00:00,mobile,organic,,,1200,3,0
65,sess_633438,drop_off,24-01-2024 00:09,mobile,,UK,,,,0
1062,sess_252507,purchase,25-03-2024 00:16,,referral,Germany,P3,300,3,900
232,sess_117835,drop_off,26-02-2024 00:23,mobile,ads,USA,,,,0
245,sess_968407,signup,16-02-2024 00:00,Mobile,ads,U.S.A,P1,500,3,0
1150,sess_862530,drop_off,30-01-2024 00:05,Mobile,referral,,,,,0
605,sess_864060,signup,25-02-2024 00:00,mobile,organic,,P1,500,3,0
883,sess_879106,signup,19-03-2024 00:00,,organic,India,P1,500,3,0
1372,sess_153899,signup,26-01-2024 00:00,mobile,ads,UK,P2,1200,2,0
982,sess_884885,drop_off,22-01-2024 00:10,,referral,India,,,,0
825,sess_906397,view_product,07-03-2024 00:04,Mobile,organic,india,P2,1200,3,0
776,sess_896191,add_to_cart,11-02-2024 00:14,web,organic,U.S.A,P1,500,2,0
865,sess_159025,drop_off,11-02-2024 00:16,web,ads,USA,,,,0
1295,sess_203354,add_to_cart,05-01-2024 00:19,,,Germany,,500,2,0
909,sess_874785,drop_off,24-01-2024 00:05,mobile,referral,UK,,,,0
837,sess_439793,signup,13-02-2024 00:00,web,referral,India,P2,1200,2,0
68,sess_981738,view_product,11-01-2024 00:15,mobile,referral,U.S.A,P1,500,2,0
1097,sess_308007,view_product,04-02-2024 00:05,Mobile,ads,USA,P2,1200,1,0
973,sess_963177,add_to_cart,09-02-2024 00:19,,organic,U.S.A,P2,1200,1,0
924,sess_324744,signup,12-01-2024 00:00,WEB,organic,UK,P1,500,1,0
156,sess_211923,signup,12-03-2024 00:00,mobile,ads,UK,P2,1200,2,0
1470,sess_217371,signup,09-02-2024 00:00,,referral,India,P3,300,3,0
907,sess_699327,add_to_cart,02-03-2024 00:15,Mobile,ads,U.S.A,P1,500,2,0
832,sess_145672,drop_off,29-02-2024 00:05,,referral,,,,,0
448,sess_894076,view_product,18-01-2024 00:04,web,organic,,P3,300,3,0
186,sess_929787,signup,28-01-2024 00:00,Mobile,,U.S.A,P3,300,3,0
500,sess_549973,view_product,06-02-2024 00:09,web,ads,U.S.A,P3,300,3,0
1450,sess_739215,drop_off,04-02-2024 00:05,,,India,,,,0
148,sess_940869,drop_off,09-03-2024 00:22,web,referral,India,,,,0
1387,sess_882875,purchase,23-01-2024 00:39,Mobile,,Germany,P2,1200,3,3600
6,sess_102260,drop_off,10-03-2024 00:25,web,referral,india,,,,0
300,sess_495797,signup,26-02-2024 00:00,Mobile,organic,U.S.A,P1,500,1,0
1147,sess_588117,purchase,14-02-2024 00:27,Mobile,,USA,P2,1200,2,2400
207,sess_962469,drop_off,26-02-2024 00:13,WEB,ads,UK,,,,0
1277,sess_755091,signup,14-01-2024 00:00,web,organic,UK,P1,500,2,0
1053,sess_920034,signup,29-01-2024 00:00,,organic,India,P1,500,2,0
1445,sess_903459,view_product,22-02-2024 00:15,mobile,,India,P2,1200,1,0
1300,sess_994196,signup,02-03-2024 00:00,Mobile,ads,india,P1,500,1,0
123,sess_227290,purchase,27-01-2024 00:34,,referral,india,P3,300,3,900
957,sess_994099,drop_off,01-02-2024 00:26,web,ads,U.S.A,,,,0
165,sess_128953,drop_off,02-03-2024 00:05,Mobile,referral,UK,,,,0
1297,sess_261975,signup,07-03-2024 00:00,Mobile,organic,,P2,1200,1,0
4,sess_148621,drop_off,20-01-2024 00:17,WEB,ads,india,,,,0
1419,sess_175280,signup,20-02-2024 00:00,mobile,organic,Germany,P3,300,1,0
54,sess_600123,signup,25-01-2024 00:00,,ads,UK,P3,300,3,0
1425,sess_831530,signup,02-02-2024 00:00,mobile,referral,india,P1,-500,2,0
154,sess_682383,add_to_cart,19-02-2024 00:26,web,,india,P2,1200,1,0
696,sess_670996,drop_off,22-03-2024 00:19,Mobile,,Germany,,,,0
995,sess_240252,drop_off,21-02-2024 00:30,,referral,Germany,,,,0
261,sess_435859,signup,10-03-2024 00:00,WEB,ads,india,P2,1200,2,0
1175,sess_947590,signup,08-03-2024 00:00,web,,,P1,500,2,0
290,sess_298772,drop_off,25-01-2024 00:08,,,,,,,0
686,sess_405959,signup,19-01-2024 00:00,mobile,organic,Germany,P3,300,3,0
413,sess_274552,signup,16-02-2024 00:00,web,ads,UK,P1,500,3,0
923,sess_193477,purchase,20-03-2024 00:32,Mobile,,Germany,P2,1200,1,1200
266,sess_205627,signup,05-02-2024 00:00,Mobile,organic,U.S.A,P2,1200,2,0
1435,sess_252488,view_product,25-02-2024 00:02,mobile,ads,Germany,,-300,1,0
981,sess_458735,add_to_cart,16-01-2024 00:15,,,U.S.A,P1,500,3,0
861,sess_503363,signup,04-03-2024 00:00,,,U.S.A,,300,3,0
804,sess_808760,signup,02-02-2024 00:00,web,organic,,P3,300,2,0
647,sess_172000,add_to_cart,09-01-2024 00:10,WEB,ads,,P2,1200,2,0
698,sess_158569,signup,20-02-2024 00:00,mobile,,U.S.A,P3,300,3,0
773,sess_505506,drop_off,16-02-2024 00:31,mobile,referral,india,,,,0
228,sess_678686,drop_off,10-03-2024 00:05,,,U.S.A,,,,0
766,sess_314685,add_to_cart,07-01-2024 00:29,mobile,,U.S.A,P2,1200,2,0
315,sess_894098,view_product,16-01-2024 00:05,web,ads,India,P3,300,2,0
1297,sess_261975,drop_off,07-03-2024 00:08,mobile,referral,,,,,0
1208,sess_522909,drop_off,01-03-2024 00:32,mobile,ads,UK,,,,0
1213,sess_789150,drop_off,24-02-2024 00:05,Mobile,ads,U.S.A,,,,0
152,sess_482734,view_product,,Mobile,referral,Germany,P3,-300,3,0
257,sess_120626,purchase,05-03-2024 00:36,WEB,ads,India,P3,300,2,600
1209,sess_526230,view_product,26-02-2024 00:11,web,organic,Germany,P3,300,3,0
111,sess_900235,signup,16-02-2024 00:00,WEB,referral,USA,,1200,1,0
761,sess_480295,view_product,15-03-2024 00:13,,,india,P1,500,1,0
559,sess_687607,add_to_cart,,mobile,referral,U.S.A,,1200,2,0
1206,sess_138909,view_product,19-03-2024 00:02,Mobile,organic,U.S.A,P3,300,3,0
321,sess_392053,signup,18-03-2024 00:00,Mobile,referral,Germany,,1200,2,0
198,sess_331951,drop_off,20-03-2024 00:05,,referral,india,,,,0
1263,sess_806578,view_product,21-03-2024 00:14,,ads,UK,P1,500,1,0
164,sess_442237,signup,13-02-2024 00:00,mobile,,U.S.A,P3,300,1,0
629,sess_693895,signup,18-01-2024 00:00,WEB,ads,India,P2,1200,1,0
909,sess_762663,signup,01-01-2035 00:00,,organic,UK,P1,500,2,0
166,sess_846168,signup,17-02-2024 00:00,mobile,referral,U.S.A,P1,500,3,0
1230,sess_635767,add_to_cart,16-03-2024 00:20,Mobile,organic,U.S.A,P3,-300,2,0
1224,sess_755439,add_to_cart,30-01-2024 00:17,mobile,referral,UK,P3,300,2,0
567,sess_877118,signup,06-03-2024 00:00,mobile,organic,india,P2,1200,3,0
521,sess_446043,signup,13-02-2024 00:00,Mobile,ads,Germany,P3,300,3,0
294,sess_562644,signup,01-01-2035 00:00,WEB,referral,U.S.A,P2,1200,1,0
1178,sess_193730,purchase,24-02-2024 00:30,WEB,referral,Germany,P3,300,1,300
1486,sess_760324,view_product,05-02-2024 00:07,,ads,India,P1,500,1,0
283,sess_772102,signup,18-02-2024 00:00,mobile,ads,,P3,300,1,0
1411,sess_657513,signup,25-03-2024 00:00,web,,,P1,500,1,0
883,sess_650967,view_product,17-03-2024 00:06,,,India,P3,300,1,0
452,sess_252080,drop_off,13-03-2024 00:13,mobile,referral,Germany,,,,0
406,sess_642155,view_product,05-03-2024 00:15,mobile,,,P3,300,2,0
403,sess_292639,drop_off,,Mobile,referral,USA,,,,0
47,sess_582654,drop_off,07-02-2024 00:16,,referral,U.S.A,,,,0
967,sess_491231,signup,20-01-2024 00:00,mobile,referral,India,P2,1200,3,0
686,sess_215544,add_to_cart,09-02-2024 00:24,web,,Germany,P2,-1200,2,0
632,sess_537135,signup,01-03-2024 00:00,WEB,ads,UK,P3,300,3,0
858,sess_269076,signup,09-02-2024 00:00,,referral,india,P2,1200,2,0
300,sess_132557,add_to_cart,02-03-2024 00:13,WEB,ads,U.S.A,,1200,3,0
531,sess_515248,purchase,28-02-2024 00:40,Mobile,referral,UK,P3,300,1,300
999,sess_985435,drop_off,12-01-2024 00:05,mobile,organic,Germany,,,,0
618,sess_572079,view_product,04-02-2024 00:14,mobile,ads,india,P2,1200,3,0
181,sess_654046,add_to_cart,27-02-2024 00:17,web,,Germany,P1,500,2,0
1418,sess_814393,view_product,12-02-2024 00:11,Mobile,,USA,P2,1200,2,0
101,sess_542374,view_product,02-03-2024 00:14,web,,Germany,P3,300,1,0
1098,sess_415023,drop_off,07-03-2024 00:05,web,ads,UK,,,,0
407,sess_757719,drop_off,24-01-2024 00:20,WEB,referral,U.S.A,,,,0
1292,sess_717835,signup,16-02-2024 00:00,WEB,ads,USA,P3,300,2,0
3,sess_364544,drop_off,18-01-2024 00:05,mobile,organic,U.S.A,,,,0
1277,sess_261236,drop_off,21-01-2024 00:05,web,organic,UK,,,,0
1245,sess_938657,view_product,20-03-2024 00:11,web,referral,UK,,1200,2,0
791,sess_750462,signup,24-01-2024 00:00,Mobile,organic,india,P1,500,1,0
1246,sess_457508,signup,02-02-2024 00:00,mobile,organic,Germany,P3,300,3,0
780,sess_522288,view_product,21-01-2024 00:03,Mobile,organic,,P2,-1200,3,0
1170,sess_924305,purchase,17-02-2024 00:13,,,India,P2,1200,1,1200
496,sess_607781,drop_off,15-03-2024 00:18,Mobile,organic,,,,,0
1305,sess_831247,drop_off,21-01-2024 00:05,mobile,organic,U.S.A,,,,0
1480,sess_311443,signup,03-02-2024 00:00,WEB,,,P2,1200,3,0
1182,sess_632676,purchase,29-01-2024 00:29,Mobile,organic,India,P2,1200,2,2400
1123,sess_998327,drop_off,07-02-2024 00:05,web,referral,U.S.A,,,,0
1387,sess_388729,signup,16-02-2024 00:00,mobile,referral,Germany,P3,300,2,0
1164,sess_452392,view_product,15-02-2024 00:07,,organic,UK,,300,1,0
578,sess_328044,signup,24-01-2024 00:00,,organic,USA,P2,1200,1,0
679,sess_395694,add_to_cart,17-03-2024 00:13,,referral,india,P2,1200,1,0
574,sess_876223,view_product,14-03-2024 00:15,,ads,,P1,500,2,0
283,sess_702442,drop_off,26-02-2024 00:35,WEB,ads,,,,,0
1418,sess_814393,signup,12-02-2024 00:00,WEB,referral,USA,P3,300,1,0
1420,sess_411139,add_to_cart,22-03-2024 00:14,web,organic,USA,P2,1200,3,0
651,sess_405250,drop_off,18-02-2024 00:20,mobile,referral,U.S.A,,,,0
1207,sess_256835,signup,30-01-2024 00:00,WEB,referral,USA,P1,500,3,0
1209,sess_354501,add_to_cart,21-02-2024 00:22,web,referral,Germany,P2,1200,2,0
209,sess_986741,signup,,WEB,ads,india,P3,300,1,0
748,sess_609925,add_to_cart,22-01-2024 00:07,web,organic,,P1,500,3,0
1486,sess_282564,view_product,09-02-2024 00:11,WEB,referral,India,P1,,2,0
195,sess_429274,drop_off,26-01-2024 00:05,WEB,organic,,,,,0
1374,sess_964559,drop_off,19-02-2024 00:15,mobile,organic,USA,,,,0
126,sess_399059,view_product,10-02-2024 00:14,mobile,ads,Germany,,500,1,0
563,sess_337417,signup,11-02-2024 00:00,web,referral,India,P3,300,2,0
1194,sess_775980,view_product,,WEB,organic,,P2,1200,2,0
396,sess_142598,add_to_cart,20-03-2024 00:07,Mobile,organic,india,P2,1200,2,0
955,sess_381518,view_product,19-01-2024 00:05,,referral,india,P2,1200,2,0
1245,sess_717271,drop_off,26-03-2024 00:08,mobile,referral,UK,,,,0
624,sess_474444,view_product,,WEB,organic,U.S.A,,300,3,0
450,sess_321773,add_to_cart,03-02-2024 00:16,mobile,referral,U.S.A,P1,500,2,0
957,sess_910796,drop_off,04-01-2024 00:12,web,ads,U.S.A,,,,0
1232,sess_591057,signup,,web,ads,UK,P3,300,2,0
518,sess_696491,drop_off,13-03-2024 00:05,Mobile,ads,india,,,,0
1433,sess_423182,drop_off,16-03-2024 00:33,,organic,india,,,,0
720,sess_150920,view_product,08-03-2024 00:05,,referral,USA,P2,1200,1,0
1295,sess_279001,view_product,25-01-2024 00:11,web,referral,Germany,P1,500,3,0
711,sess_117736,add_to_cart,08-02-2024 00:10,mobile,referral,Germany,P1,500,2,0
301,sess_942898,drop_off,08-02-2024 00:10,,referral,,,,,0
505,sess_691705,drop_off,03-03-2024 00:31,,,Germany,,,,0
1209,sess_108011,drop_off,19-02-2024 00:05,mobile,organic,Germany,,,,0
1063,sess_295592,add_to_cart,,mobile,ads,Germany,P2,1200,3,0
548,sess_376161,drop_off,15-01-2024 00:09,Mobile,ads,UK,,,,0
197,sess_301229,drop_off,13-02-2024 00:05,,organic,USA,,,,0
549,sess_265522,view_product,14-02-2024 00:08,mobile,,U.S.A,P3,300,1,0
1379,sess_453832,add_to_cart,08-02-2024 00:12,mobile,ads,India,P2,1200,2,0
56,sess_497025,view_product,07-02-2024 00:10,Mobile,organic,USA,P1,500,1,0
417,sess_941449,view_product,21-01-2024 00:14,mobile,,UK,P1,500,2,0
904,sess_457923,drop_off,01-03-2024 00:05,WEB,referral,UK,,,,0
1386,sess_734649,drop_off,27-03-2024 00:21,,referral,USA,,,,0
777,sess_380492,signup,26-01-2024 00:00,Mobile,,,P3,300,1,0
936,sess_859208,view_product,11-02-2024 00:15,mobile,referral,U.S.A,P2,-1200,3,0
317,sess_465992,drop_off,09-02-2024 00:12,Mobile,ads,India,,,,0
744,sess_945193,purchase,19-02-2024 00:35,WEB,ads,UK,P3,300,1,300
203,sess_409611,view_product,08-02-2024 00:06,Mobile,referral,USA,P1,,2,0
614,sess_133896,view_product,25-02-2024 00:12,web,,USA,P3,300,3,0
301,sess_567345,add_to_cart,07-02-2024 00:25,,organic,,P1,500,3,0
1034,sess_667026,drop_off,05-02-2024 00:41,web,organic,India,,,,0
1435,sess_252488,add_to_cart,25-02-2024 00:08,WEB,,Germany,P2,1200,1,0
1005,sess_228661,signup,12-02-2024 00:00,WEB,,India,P2,1200,2,0
636,sess_703350,add_to_cart,23-02-2024 00:21,web,organic,U.S.A,,300,1,0
1374,sess_766565,view_product,04-03-2024 00:10,,organic,USA,P1,500,1,0
677,sess_385245,signup,19-01-2024 00:00,mobile,organic,USA,P2,-1200,3,0
335,sess_980148,drop_off,21-03-2024 00:05,Mobile,organic,india,,,,0
1117,sess_933486,add_to_cart,26-01-2024 00:18,mobile,organic,,P2,1200,3,0
507,sess_819477,drop_off,21-01-2024 00:10,Mobile,referral,Germany,,,,0
144,sess_953184,signup,22-01-2024 00:00,WEB,referral,UK,P2,1200,3,0
973,sess_162366,signup,11-02-2024 00:00,mobile,,U.S.A,P3,300,3,0
593,sess_346965,view_product,,mobile,organic,India,P2,1200,2,0
591,sess_237505,drop_off,26-02-2024 00:20,,referral,UK,,,,0
1475,sess_238848,signup,22-01-2024 00:00,Mobile,,U.S.A,P3,300,3,0
1233,sess_933161,drop_off,12-03-2024 00:05,Mobile,organic,Germany,,,,0
796,sess_550835,drop_off,28-02-2024 00:05,mobile,organic,UK,,,,0
1015,sess_852174,drop_off,20-01-2024 00:05,Mobile,ads,Germany,,,,0
1316,sess_696974,signup,26-02-2024 00:00,Mobile,ads,India,P2,1200,2,0
970,sess_690099,signup,06-01-2024 00:00,mobile,,UK,P3,,1,0
1203,sess_897419,signup,03-03-2024 00:00,web,organic,UK,P1,500,2,0
939,sess_616367,view_product,01-01-2035 00:00,web,referral,U.S.A,,500,1,0
227,sess_930490,view_product,17-02-2024 00:09,Mobile,organic,India,P1,500,1,0
815,sess_531510,signup,17-02-2024 00:00,WEB,,USA,P3,300,1,0
640,sess_808243,signup,12-02-2024 00:00,mobile,ads,UK,P2,1200,1,0
250,sess_132055,signup,26-02-2024 00:00,web,referral,Germany,P2,1200,1,0
536,sess_451885,signup,11-02-2024 00:00,mobile,referral,Germany,P2,1200,1,0
162,sess_920164,view_product,16-02-2024 00:06,mobile,ads,,,500,2,0
526,sess_949879,add_to_cart,20-02-2024 00:19,mobile,,,P1,500,3,0
467,sess_240661,view_product,15-02-2024 00:07,WEB,organic,UK,P1,500,3,0
391,sess_505783,purchase,09-02-2024 00:39,WEB,ads,UK,P1,500,2,1000
1198,sess_996587,drop_off,15-02-2024 00:05,WEB,ads,,,,,0
1162,sess_140544,add_to_cart,25-01-2024 00:23,,organic,U.S.A,P1,500,1,0
505,sess_230134,add_to_cart,08-03-2024 00:25,mobile,organic,Germany,P1,500,3,0
1113,sess_766768,purchase,17-03-2024 00:15,mobile,organic,U.S.A,P1,500,2,1000
88,sess_711053,signup,02-02-2024 00:00,WEB,referral,India,P2,1200,3,0
116,sess_312911,drop_off,27-02-2024 00:18,mobile,ads,india,,,,0
760,sess_597791,purchase,11-02-2024 00:36,WEB,,USA,P3,,1,-300
1328,sess_135214,drop_off,12-01-2024 00:05,Mobile,ads,USA,,,,0
330,sess_235868,add_to_cart,12-02-2024 00:08,Mobile,referral,Germany,P2,,2,0
1248,sess_297156,drop_off,03-03-2024 00:11,mobile,,india,,,,0
1403,sess_596905,purchase,23-02-2024 00:24,Mobile,referral,,P2,1200,1,1200
473,sess_416314,signup,15-01-2024 00:00,web,referral,India,P2,1200,1,0
1069,sess_341615,drop_off,06-02-2024 00:34,WEB,organic,U.S.A,,,,0
995,sess_240252,signup,21-02-2024 00:00,,organic,Germany,P1,500,1,0
1035,sess_578348,signup,14-03-2024 00:00,web,,U.S.A,P2,1200,2,0
1246,sess_279947,view_product,31-01-2024 00:06,,,Germany,,300,2,0
171,sess_980686,add_to_cart,27-02-2024 00:19,mobile,organic,USA,P1,500,3,0
794,sess_519372,drop_off,27-01-2024 00:05,mobile,ads,UK,,,,0
928,sess_414324,view_product,12-01-2024 00:14,Mobile,referral,U.S.A,P3,300,2,0
1455,sess_876472,drop_off,18-02-2024 00:05,WEB,organic,USA,,,,0
938,sess_344470,signup,11-03-2024 00:00,WEB,referral,India,,,3,0
936,sess_700152,add_to_cart,24-01-2024 00:05,,referral,U.S.A,,1200,1,0
912,sess_339627,drop_off,03-03-2024 00:29,,organic,,,,,0
189,sess_476731,view_product,10-03-2024 00:07,WEB,ads,U.S.A,P3,300,3,0
923,sess_279146,add_to_cart,15-03-2024 00:15,WEB,organic,Germany,P1,500,3,0
900,sess_500422,signup,07-02-2024 00:00,web,referral,Germany,P1,500,2,0
227,sess_541369,signup,02-03-2024 00:00,web,,India,P2,1200,1,0
392,sess_556807,drop_off,14-01-2024 00:05,,,,,,,0
1157,sess_249313,drop_off,12-02-2024 00:31,Mobile,organic,India,,,,0
190,sess_223375,purchase,03-01-2024 00:23,Mobile,organic,U.S.A,P3,300,2,600
1493,sess_537143,drop_off,03-03-2024 00:05,mobile,organic,India,,,,0
47,sess_267192,drop_off,31-01-2024 00:05,Mobile,ads,U.S.A,,,,0
1234,sess_534837,drop_off,,WEB,,india,,,,0
447,sess_592709,drop_off,12-02-2024 00:18,,referral,Germany,,,,0
683,sess_747384,drop_off,01-03-2024 00:05,,ads,U.S.A,,,,0
939,sess_616367,signup,15-02-2024 00:00,Mobile,organic,U.S.A,P1,500,2,0
1313,sess_564458,drop_off,15-03-2024 00:42,Mobile,,,,,,0
432,sess_233985,view_product,09-02-2024 00:02,Mobile,organic,USA,P2,1200,2,0
74,sess_814707,signup,27-01-2024 00:00,web,ads,U.S.A,P1,500,1,0
1178,sess_193730,drop_off,24-02-2024 00:35,web,organic,Germany,,,,0
588,sess_343729,view_product,02-01-2024 00:14,Mobile,ads,India,P2,1200,1,0
324,sess_976047,signup,14-03-2024 00:00,mobile,,India,P1,500,3,0
56,sess_497025,drop_off,07-02-2024 00:15,WEB,ads,USA,,,,0
1371,sess_736207,drop_off,09-01-2024 00:05,WEB,organic,U.S.A,,,,0
1167,sess_307074,drop_off,25-01-2024 00:27,web,referral,USA,,,,0
181,sess_405922,signup,19-02-2024 00:00,web,organic,Germany,P1,-500,1,0
1422,sess_466822,view_product,12-03-2024 00:02,web,referral,U.S.A,P3,300,2,0
859,sess_158418,drop_off,19-02-2024 00:17,,organic,,,,,0
1315,sess_696900,drop_off,03-03-2024 00:39,Mobile,organic,U.S.A,,,,0
1292,sess_882532,signup,24-02-2024 00:00,Mobile,,USA,P3,300,3,0
572,sess_478992,view_product,28-01-2024 00:02,,referral,India,P2,1200,1,0
1124,sess_912883,signup,19-03-2024 00:00,Mobile,,USA,P2,1200,3,0
940,sess_999945,purchase,,web,ads,,,300,2,600
1202,sess_144064,purchase,21-01-2024 00:32,,organic,,P1,500,1,500
108,sess_931474,view_product,19-01-2024 00:10,Mobile,organic,UK,P2,-1200,3,0
736,sess_496060,view_product,06-03-2024 00:14,web,ads,,P1,500,2,0
1207,sess_256835,add_to_cart,30-01-2024 00:18,,referral,USA,P3,300,2,0
1497,sess_313213,view_product,25-02-2024 00:04,web,referral,India,P1,500,1,0
548,sess_382839,view_product,19-01-2024 00:06,,referral,UK,P3,300,1,0
22,sess_883354,drop_off,24-02-2024 00:12,,,India,,,,0
152,sess_643890,drop_off,,web,ads,Germany,,,,0
1353,sess_763578,signup,26-01-2024 00:00,web,,U.S.A,P3,300,1,0
861,sess_359438,drop_off,18-03-2024 00:05,mobile,organic,U.S.A,,,,0
958,sess_553653,drop_off,29-02-2024 00:22,web,referral,U.S.A,,,,0
1322,sess_159601,drop_off,23-01-2024 00:16,WEB,referral,Germany,,,,0
297,sess_146073,drop_off,26-01-2024 00:05,mobile,,India,,,,0
985,sess_278028,add_to_cart,15-02-2024 00:15,WEB,referral,Germany,P2,1200,3,0
445,sess_430708,purchase,01-02-2024 00:29,mobile,,USA,P2,-1200,2,-2400
1443,sess_273330,add_to_cart,10-03-2024 00:11,mobile,referral,,P2,1200,1,0
1287,sess_906838,drop_off,29-02-2024 00:20,mobile,,USA,,,,0
1357,sess_294876,purchase,16-03-2024 00:21,Mobile,organic,Germany,P1,500,3,1500
772,sess_564630,signup,07-02-2024 00:00,mobile,organic,USA,,300,3,0
597,sess_960406,signup,22-01-2024 00:00,mobile,organic,India,P2,1200,3,0
604,sess_859163,signup,14-02-2024 00:00,web,referral,,P1,500,2,0
1454,sess_281655,add_to_cart,03-03-2024 00:14,,referral,UK,P3,300,2,0
462,sess_875324,add_to_cart,12-02-2024 00:23,web,referral,India,P3,300,3,0
990,sess_635213,purchase,26-01-2024 00:28,Mobile,referral,U.S.A,P1,500,2,1000
986,sess_150243,view_product,05-03-2024 00:03,web,referral,U.S.A,P1,,1,0
882,sess_625138,signup,24-02-2024 00:00,Mobile,organic,U.S.A,P3,300,2,0
1222,sess_439567,purchase,,web,,U.S.A,P2,1200,2,2400
712,sess_607895,drop_off,22-03-2024 00:05,WEB,ads,USA,,,,0
569,sess_507115,drop_off,31-01-2024 00:05,web,organic,India,,,,0
1410,sess_536984,view_product,01-03-2024 00:11,web,referral,india,P2,1200,3,0
864,sess_793789,signup,,mobile,referral,U.S.A,P1,500,3,0
805,sess_900506,drop_off,24-01-2024 00:05,web,ads,UK,,,,0
593,sess_508296,purchase,,mobile,referral,India,P1,500,3,1500
921,sess_417931,view_product,03-03-2024 00:04,WEB,,,P1,500,2,0
191,sess_919531,view_product,14-02-2024 00:14,,organic,,P3,300,2,0
17,sess_695317,view_product,31-01-2024 00:04,mobile,ads,USA,P3,300,1,0
324,sess_580063,signup,24-02-2024 00:00,web,referral,India,P1,500,2,0
297,sess_685425,add_to_cart,27-01-2024 00:25,Mobile,referral,India,P3,300,2,0
782,sess_955110,view_product,29-02-2024 00:12,Mobile,,india,P1,500,2,0
126,sess_533352,signup,24-02-2024 00:00,mobile,,Germany,P3,300,2,0
1137,sess_300193,signup,04-02-2024 00:00,Mobile,referral,UK,P1,,3,0
1205,sess_731010,add_to_cart,,Mobile,referral,India,P1,500,3,0
100,sess_968324,signup,01-01-2035 00:00,mobile,referral,USA,P3,300,2,0
1254,sess_270101,view_product,01-01-2035 00:00,web,organic,india,P3,,2,0
848,sess_256617,drop_off,20-01-2024 00:05,,organic,,,,,0
410,sess_892842,drop_off,19-02-2024 00:05,Mobile,ads,USA,,,,0
667,sess_624819,signup,,mobile,ads,USA,P3,-300,2,0
957,sess_852771,drop_off,29-01-2024 00:05,web,organic,U.S.A,,,,0
1470,sess_340515,view_product,11-02-2024 00:12,Mobile,referral,India,P1,500,3,0
192,sess_934380,purchase,12-02-2024 00:31,WEB,,UK,P1,500,2,1000
1428,sess_795790,signup,14-02-2024 00:00,mobile,referral,,P2,1200,3,0
735,sess_623439,purchase,,,referral,USA,,500,1,500
626,sess_662860,view_product,26-01-2024 00:11,,referral,,P1,500,2,0
1036,sess_931388,drop_off,10-02-2024 00:05,mobile,referral,india,,,,0
244,sess_597131,view_product,18-02-2024 00:03,web,referral,Germany,P3,300,1,0
657,sess_895166,view_product,01-03-2024 00:07,,organic,,P1,500,3,0
1008,sess_634206,signup,04-02-2024 00:00,,referral,UK,P2,1200,3,0
822,sess_892139,signup,15-02-2024 00:00,mobile,ads,,P2,1200,3,0
1033,sess_926178,add_to_cart,06-02-2024 00:17,WEB,referral,Germany,P2,,2,0
1443,sess_861892,signup,12-03-2024 00:00,mobile,organic,,P1,-500,2,0
1323,sess_626328,drop_off,13-02-2024 00:05,mobile,,Germany,,,,0
370,sess_164217,signup,08-02-2024 00:00,Mobile,,USA,P3,300,1,0
1360,sess_225007,view_product,02-03-2024 00:11,Mobile,,U.S.A,P3,300,3,0
1273,sess_792018,purchase,01-01-2035 00:00,WEB,,India,,500,1,500
39,sess_450107,view_product,02-03-2024 00:08,WEB,organic,U.S.A,P3,300,2,0
