event_id,user_id,event_type,product_id,event_time
E5680,U758,login,P8,2023-12-30
E5681,U763,click,P2,2023-02-15
E5682,U81,click,P4,2023-05-01
E5683,U551,login,P8,2023-01-04
E5684,U548,click,P7,2023-05-12
E5685,U424,purchase,unknown,2023-10-26
E5686,U429,view,P5,2023-06-10
E5687,U388,login,P6,2023-01-27
E5688,U709,view,unknown,2023-08-18
E5689,U670,purchase,P8,2023-01-13
E5690,U204,click,unknown,2023-02-05
E5691,U196,add_to_cart,P5,2023-10-19
E5692,U728,purchase,P9,2023-06-15
E5693,U285,add_to_cart,P4,2023-06-09
E5694,U196,view,P8,2023-09-02
E5695,U307,login,P3,2023-09-10
E5696,U664,click,P5,2023-12-11
E5697,U14,purchase,P8,2023-11-25
E5698,U146,click,P10,2023-06-28
E5699,U57,add_to_cart,P7,2023-11-25
E5700,U723,add_to_cart,P1,2023-11-28
E5701,U780,login,P4,2023-01-21
E5702,U210,add_to_cart,P2,2023-12-26
E5703,U529,login,P2,2023-12-13
E5704,U798,purchase,P7,2023-08-04
E5705,U344,login,P3,2023-03-10
E5706,U715,add_to_cart,P3,2023-12-15
E5707,U611,view,P6,2023-12-06
E5708,U279,login,P6,2023-02-08
E5709,U209,click,P1,2023-01-26
E5710,U641,view,P1,2023-04-08
E5711,U335,login,unknown,2023-06-20
E5712,U288,click,P6,2023-11-13
E5713,U252,view,P7,2023-03-09
E5714,U265,login,P9,2023-06-26
E5715,U271,purchase,P4,2023-04-07
E5716,U700,click,P10,2023-08-15
E5717,U419,purchase,P6,2023-09-20
E5718,U726,add_to_cart,P3,2023-06-19
E5719,U795,login,unknown,2023-11-13
E5720,U211,login,unknown,2023-03-10
E5721,U365,click,P9,2023-02-23
E5722,U76,login,P1,2023-03-31
E5723,U660,add_to_cart,P5,2023-06-24
E5724,U321,login,unknown,2023-11-16
E5725,U725,view,P7,2023-03-07
E5726,U433,purchase,P3,2023-07-25
E5727,U109,add_to_cart,P2,2023-07-28
E5728,U641,add_to_cart,unknown,2023-02-18
E5729,U522,purchase,P2,2023-02-18
E5730,U47,purchase,P1,2024-01-01
E5731,U379,add_to_cart,P5,2023-04-14
E5732,U96,purchase,P3,2023-05-05
E5733,U103,click,unknown,2023-11-12
E5734,U146,purchase,P7,2023-05-05
E5735,U27,view,P1,2023-04-02
E5736,U732,view,P9,2023-08-26
E5737,U530,click,P2,2023-06-30
E5738,U679,purchase,P8,2023-06-04
E5739,U82,view,P10,2023-04-13
E5740,U428,login,P4,2023-05-02
E5741,U584,purchase,P6,2023-07-27
E5742,U479,click,P9,2023-01-05
E5743,U766,purchase,P7,2023-10-12
E5744,U162,add_to_cart,P8,2023-11-20
E5745,U402,add_to_cart,P7,2023-10-26
E5746,U508,view,P2,2023-02-09
E5747,U38,add_to_cart,P9,2023-05-26
E5748,U511,click,P1,2023-08-03
E5749,U393,view,P2,2023-08-02
E5750,U713,click,P3,2023-04-01
E5751,U494,click,P3,2023-11-10
E5752,U200,add_to_cart,P10,2023-10-15
E5753,U255,add_to_cart,P4,2023-08-28
E5754,U179,click,P5,2023-04-05
E5755,U547,add_to_cart,P6,2023-06-13
E5756,U594,add_to_cart,P1,2023-09-02
E5757,U389,add_to_cart,P8,2023-10-03
E5758,U398,purchase,P6,2023-11-24
E5759,U732,click,P10,2023-02-15
E5760,U158,login,P9,2023-05-02
E5761,U4,click,P5,2023-07-09
E5762,U167,view,P7,2023-07-09
E5763,U468,add_to_cart,unknown,2023-08-01
E5764,U409,add_to_cart,P4,2023-07-26
E5765,U412,login,P6,2023-07-06
E5766,U204,view,P6,2023-02-01
E5767,U194,purchase,P4,2023-10-22
E5768,U235,click,P6,2023-06-08
E5769,U718,purchase,P8,2023-09-24
E5770,U150,view,unknown,2023-04-19
E5771,U159,login,P5,2023-04-16
E5772,U279,view,P2,2023-07-02
E5773,U235,login,P9,2023-04-29
E5774,U404,purchase,unknown,2023-05-15
E5775,U678,purchase,P4,2023-10-22
E5776,U311,view,P4,2023-08-17
E5777,U68,view,unknown,2023-08-22
E5778,U463,add_to_cart,P7,2023-04-02
E5779,U88,login,P10,2023-09-11
E5780,U217,add_to_cart,P10,2023-09-21
E5781,U1,click,P6,2023-12-24
E5782,U135,click,P4,2023-03-08
E5783,U697,view,P6,2023-12-05
E5784,U351,purchase,P3,2023-07-02
E5785,U140,click,P7,2023-01-23
E5786,U618,click,P6,2023-06-29
E5787,U133,add_to_cart,P3,2023-12-19
E5788,U620,add_to_cart,P1,2023-08-15
E5789,U178,click,P10,2023-10-17
E5790,U112,view,P5,2023-11-29
E5791,U358,add_to_cart,P10,2023-04-08
E5792,U380,click,P2,2023-03-13
E5793,U658,purchase,P7,2023-12-18
E5794,U450,add_to_cart,P7,2023-05-12
E5795,U586,click,P4,2023-08-20
E5796,U463,login,P6,2023-01-10
E5797,U108,add_to_cart,P1,2023-12-27
E5798,U122,login,P2,2023-10-14
E5799,U17,add_to_cart,P6,2023-07-01
E5800,U196,add_to_cart,P2,2023-12-23
E5801,U327,login,unknown,2023-06-03
E5802,U318,view,P4,2023-10-19
E5803,U671,click,P4,2023-08-14
E5804,U479,view,P10,2023-06-01
E5805,U252,view,P9,2023-01-11
E5806,U503,click,P10,2023-04-14
E5807,U119,purchase,P7,2023-09-20
E5808,U674,view,P7,2023-10-20
E5809,U710,view,unknown,2023-12-09
E5810,U498,view,P1,2023-10-29
E5811,U486,purchase,unknown,2023-09-18
E5812,U45,add_to_cart,P5,2023-04-08
E5813,U314,login,P3,2023-07-18
E5814,U179,login,P3,2023-04-14
E5815,U418,purchase,P6,2023-10-09
E5816,U556,view,P4,2023-05-10
E5817,U783,login,P8,2023-01-23
E5818,U78,purchase,P4,2023-04-22
E5819,U326,click,P8,2023-12-20
E5820,U690,login,P4,2023-11-17
E5821,U357,click,P3,2023-12-18
E5822,U416,view,P5,2023-02-14
E5823,U515,login,P5,2023-12-18
E5824,U214,purchase,P10,2023-05-20
E5825,U74,add_to_cart,P10,2023-11-19
E5826,U563,login,P1,2023-05-22
E5827,U579,login,P8,2023-07-15
E5828,U509,login,P8,2023-09-29
E5829,U332,login,P8,2023-04-04
E5830,U93,purchase,P10,2023-09-08
E5831,U688,purchase,P4,2023-05-01
E5832,U657,add_to_cart,P9,2023-12-26
E5833,U519,purchase,P10,2023-12-13
E5834,U269,purchase,P3,2023-05-27
E5835,U376,view,P7,2023-11-27
E5836,U4,view,P6,2023-10-23
E5837,U138,click,P9,2023-03-19
E5838,U231,add_to_cart,P4,2023-09-16
E5839,U600,view,P4,2023-12-23
E5840,U529,add_to_cart,P6,2023-02-26
E5841,U52,add_to_cart,P8,2023-07-21
E5842,U646,login,P3,2023-03-20
E5843,U723,add_to_cart,unknown,2023-01-04
E5844,U325,login,P8,2023-12-05
E5845,U731,click,P8,2023-01-30
E5846,U717,click,P7,2023-02-28
E5847,U723,click,P7,2023-10-05
E5848,U277,login,P5,2023-09-19
E5849,U536,login,P2,2023-07-13
E5850,U486,click,P2,2023-06-05
E5851,U516,login,P10,2023-05-27
E5852,U152,purchase,P8,2023-11-20
E5853,U483,purchase,unknown,2023-02-03
E5854,U259,login,P6,2023-09-10
E5855,U324,login,P8,2023-03-28
E5856,U168,view,P3,2023-10-14
E5857,U688,view,P1,2023-12-02
E5858,U310,add_to_cart,P6,2023-04-03
E5859,U583,add_to_cart,P2,2023-02-07
E5860,U479,add_to_cart,P9,2023-08-19
E5861,U56,click,P5,2023-10-12
E5862,U620,purchase,P5,2023-08-13
E5863,U473,click,P10,2023-07-22
E5864,U296,login,P8,2023-06-21
E5865,U461,view,P6,2023-05-07
E5866,U324,login,P3,2023-06-10
E5867,U96,login,P9,2023-11-09
E5868,U141,view,P10,2023-09-12
E5869,U667,login,P4,2023-02-28
E5870,U262,add_to_cart,P10,2023-02-26
E5871,U785,view,P4,2023-12-17
E5872,U420,login,P2,2023-05-19
E5873,U744,add_to_cart,P3,2023-04-27
E5874,U241,add_to_cart,P4,2023-12-18
E5875,U355,purchase,P7,2023-10-10
E5876,U770,add_to_cart,P3,2023-12-20
E5877,U761,click,unknown,2023-05-30
E5878,U589,view,P8,2023-09-10
E5879,U180,view,P10,2023-02-17
E5880,U66,view,unknown,2023-08-15
E5881,U488,login,P2,2023-09-01
E5882,U348,login,P4,2023-06-28
E5883,U171,click,P8,2023-06-03
E5884,U474,add_to_cart,P1,2023-03-27
E5885,U534,login,P1,2023-04-19
E5886,U367,add_to_cart,unknown,2023-05-21
E5887,U107,add_to_cart,unknown,2023-01-28
E5888,U439,login,P2,2023-05-03
E5889,U227,login,P1,2023-12-02
E5890,U444,click,P8,2023-12-13
E5891,U442,purchase,P2,2023-10-02
E5892,U396,view,P4,2023-02-28
E5893,U728,login,P3,2023-01-31
E5894,U581,login,P2,2023-08-16
E5895,U84,add_to_cart,P8,2023-12-12
E5896,U615,purchase,P3,2023-01-28
E5897,U551,login,P9,2023-11-06
E5898,U13,purchase,P10,2023-07-14
E5899,U671,view,P5,2023-11-28
E5900,U693,add_to_cart,P9,2023-12-16
E5901,U493,click,P3,2023-09-27
E5902,U268,view,P5,2023-08-08
E5903,U525,purchase,P10,2023-07-29
E5904,U120,purchase,P6,2023-03-17
E5905,U353,view,P9,2023-01-02
E5906,U57,purchase,P8,2023-04-10
E5907,U40,click,P2,2023-05-04
E5908,U336,click,unknown,2023-05-10
E5909,U640,purchase,P5,2023-01-08
E5910,U173,purchase,P5,2023-06-06
E5911,U547,click,P5,2023-05-13
E5912,U259,purchase,P4,2023-11-28
E5913,U517,login,P8,2024-01-01
E5914,U730,add_to_cart,unknown,2023-05-06
E5915,U523,login,P5,2023-10-05
E5916,U117,purchase,P1,2023-03-27
E5917,U184,purchase,P10,2023-01-25
E5918,U116,add_to_cart,P5,2023-05-18
E5919,U162,purchase,P1,2023-01-27
E5920,U579,add_to_cart,P4,2023-11-15
E5921,U712,click,P1,2023-07-30
E5922,U543,add_to_cart,P6,2023-06-07
E5923,U587,add_to_cart,P6,2023-05-30
E5924,U237,login,P1,2023-02-20
E5925,U66,purchase,P8,2023-05-30
E5926,U70,click,P4,2023-12-17
E5927,U671,view,P2,2023-10-29
E5928,U447,add_to_cart,P1,2023-12-13
E5929,U416,view,unknown,2023-01-17
E5930,U532,purchase,P3,2023-02-20
E5931,U441,add_to_cart,P7,2023-04-18
E5932,U738,view,P10,2023-02-22
E5933,U464,login,unknown,2023-12-15
E5934,U396,view,P10,2023-01-22
E5935,U711,login,P8,2023-09-12
E5936,U551,click,P5,2023-01-29
E5937,U657,purchase,P7,2023-02-22
E5938,U557,view,P2,2023-12-18
E5939,U395,add_to_cart,P4,2023-07-08
E5940,U326,purchase,P6,2023-08-11
E5941,U91,view,P5,2023-11-13
E5942,U750,add_to_cart,P6,2023-02-14
E5943,U70,add_to_cart,P2,2023-09-04
E5944,U166,add_to_cart,P7,2023-02-26
E5945,U642,add_to_cart,P8,2023-02-19
E5946,U214,view,unknown,2023-02-03
E5947,U601,click,P9,2023-03-17
E5948,U335,login,P6,2023-11-16
E5949,U764,login,P7,2023-06-02
E5950,U369,login,P1,2023-05-01
E5951,U584,click,P9,2023-01-08
E5952,U677,add_to_cart,P6,2023-01-18
E5953,U49,add_to_cart,P4,2023-01-03
E5954,U52,purchase,P10,2023-01-25
E5955,U289,login,P9,2023-06-14
E5956,U790,login,P1,2023-05-02
E5957,U626,add_to_cart,P2,2023-08-24
E5958,U239,login,P3,2023-07-12
E5959,U133,add_to_cart,P1,2023-08-22
E5960,U786,add_to_cart,P2,2023-10-12
E5961,U166,add_to_cart,P2,2023-01-21
E5962,U374,view,P7,2023-11-25
E5963,U373,view,P10,2023-02-11
E5964,U205,view,P6,2023-08-06
E5965,U478,view,P9,2023-09-28
E5966,U755,click,P5,2023-09-08
E5967,U479,purchase,P9,2023-03-01
E5968,U650,purchase,P10,2023-08-10
E5969,U591,add_to_cart,P9,2023-06-05
E5970,U682,login,P2,2023-03-20
E5971,U635,view,P9,2023-09-19
E5972,U688,purchase,P3,2023-06-04
E5973,U300,purchase,unknown,2023-05-05
E5974,U82,view,P3,2023-12-10
E5975,U87,click,unknown,2023-02-03
E5976,U225,click,P9,2023-07-25
E5977,U16,purchase,P7,2023-10-20
E5978,U358,click,unknown,2023-12-12
E5979,U163,view,P8,2023-11-07
E5980,U610,purchase,P7,2023-08-09
E5981,U668,view,P9,2023-03-13
E5982,U514,click,P8,2023-01-01
E5983,U350,view,P4,2023-03-24
E5984,U681,click,P2,2023-10-12
E5985,U464,click,unknown,2023-03-09
E5986,U375,view,P5,2023-07-24
E5987,U92,click,P2,2023-04-29
E5988,U181,add_to_cart,P4,2023-02-08
E5989,U743,view,P2,2023-08-16
E5990,U301,add_to_cart,P5,2023-04-19
E5991,U660,view,P6,2023-01-26
E5992,U792,click,unknown,2023-06-14
E5993,U189,click,P1,2023-09-12
E5994,U314,purchase,P8,2023-04-28
E5995,U493,purchase,P2,2023-07-26
E5996,U128,add_to_cart,P5,2023-03-04
E5997,U519,click,unknown,2023-09-28
E5998,U426,purchase,P8,2023-06-15
E5999,U559,click,P5,2023-05-12
E6000,U565,view,P3,2023-05-07
E6001,U187,purchase,P6,2023-01-08
E6002,U550,add_to_cart,P1,2023-08-02
E6003,U453,purchase,unknown,2023-08-21
E6004,U471,click,P8,2023-01-18
E6005,U738,login,P7,2023-10-03
E6006,U565,login,P10,2023-07-21
E6007,U224,click,P10,2023-02-05
E6008,U154,view,unknown,2023-03-22
E6009,U560,purchase,unknown,2023-03-03
E6010,U351,login,P3,2023-05-10
E6011,U147,view,P8,2023-11-16
E6012,U576,click,unknown,2023-01-14
E6013,U349,view,P8,2023-02-18
E6014,U182,click,P1,2023-06-03
E6015,U637,purchase,P10,2023-11-14
E6016,U179,view,P7,2023-10-29
E6017,U39,purchase,P2,2023-07-05
E6018,U772,view,P2,2023-12-31
E6019,U3,click,P2,2023-12-30
E6020,U64,click,P5,2023-06-11
E6021,U29,view,P7,2023-12-10
E6022,U372,click,P4,2023-11-01
E6023,U523,add_to_cart,unknown,2023-08-04
E6024,U97,add_to_cart,P4,2023-03-20
E6025,U442,purchase,P9,2023-05-03
E6026,U203,add_to_cart,P10,2023-04-22
E6027,U411,add_to_cart,P9,2023-08-03
E6028,U21,login,P7,2023-11-19
E6029,U551,login,P10,2023-09-26
E6030,U735,login,P4,2023-04-05
E6031,U102,login,P8,2023-03-29
E6032,U46,click,P10,2023-07-20
E6033,U66,purchase,P3,2023-03-18
E6034,U603,purchase,P3,2023-01-01
E6035,U164,add_to_cart,P7,2023-01-12
E6036,U111,purchase,unknown,2023-04-29
E6037,U338,add_to_cart,P9,2023-09-28
E6038,U123,purchase,unknown,2023-05-03
E6039,U705,view,P4,2023-11-11
E6040,U447,view,P4,2023-07-09
E6041,U611,purchase,P1,2023-07-25
E6042,U291,click,P1,2023-05-31
E6043,U671,add_to_cart,P3,2023-11-05
E6044,U412,purchase,P7,2023-07-24
E6045,U615,add_to_cart,P9,2023-04-26
E6046,U281,login,P4,2023-07-10
E6047,U43,purchase,P2,2023-02-10
E6048,U486,click,P6,2023-07-29
E6049,U596,login,P6,2023-03-13
E6050,U703,purchase,P9,2023-06-26
E6051,U51,view,P4,2023-03-15
E6052,U210,purchase,P8,2023-07-04
E6053,U126,view,P3,2023-02-18
E6054,U492,view,P2,2023-11-22
E6055,U509,purchase,P9,2023-02-01
E6056,U581,purchase,P6,2023-12-30
E6057,U777,view,unknown,2023-09-24
E6058,U258,add_to_cart,P8,2023-07-05
E6059,U188,login,unknown,2023-08-12
E6060,U230,click,unknown,2023-01-17
E6061,U189,purchase,P9,2023-10-10
E6062,U415,login,P1,2023-02-26
E6063,U10,login,P1,2023-07-31
E6064,U114,add_to_cart,unknown,2023-03-23
E6065,U76,login,P5,2023-10-16
E6066,U676,purchase,P9,2023-07-25
E6067,U502,login,P7,2023-08-11
E6068,U85,purchase,P7,2023-10-13
E6069,U49,purchase,P2,2023-09-26
E6070,U495,view,P3,2023-12-03
E6071,U689,add_to_cart,P4,2023-05-02
E6072,U387,click,P2,2023-07-09
E6073,U389,view,P10,2023-04-29
E6074,U218,click,P9,2023-02-24
E6075,U701,purchase,P5,2023-06-15
E6076,U346,view,P7,2023-09-29
E6077,U230,login,unknown,2023-02-03
E6078,U255,login,P9,2023-06-08
E6079,U236,click,P5,2023-08-25
E6080,U26,purchase,P6,2023-09-11
E6081,U584,click,P4,2023-01-06
E6082,U261,add_to_cart,P8,2023-03-31
E6083,U766,login,P1,2023-03-12
E6084,U271,view,P1,2023-02-24
E6085,U123,view,P5,2023-09-06
E6086,U656,view,P10,2023-07-29
E6087,U257,login,P9,2023-12-10
E6088,U656,purchase,P2,2023-03-25
E6089,U421,login,unknown,2023-05-21
E6090,U259,login,P3,2023-07-13
E6091,U47,view,P8,2023-03-15
E6092,U525,login,P5,2023-07-05
E6093,U208,view,P3,2023-01-24
E6094,U311,purchase,P6,2023-04-10
E6095,U747,add_to_cart,unknown,2023-09-18
E6096,U149,view,P5,2023-05-25
E6097,U438,click,P5,2023-10-10
E6098,U155,add_to_cart,P6,2023-05-29
E6099,U678,purchase,P2,2023-03-06
E6100,U90,add_to_cart,P6,2023-04-08
E6101,U698,view,P2,2023-12-24
E6102,U358,purchase,P3,2023-01-16
E6103,U174,click,P2,2023-08-22
E6104,U217,view,P1,2023-07-22
E6105,U456,view,P1,2023-04-05
E6106,U776,purchase,P9,2023-08-22
E6107,U609,purchase,P4,2023-03-08
E6108,U629,add_to_cart,P5,2023-01-10
E6109,U199,click,P10,2023-06-10
E6110,U486,add_to_cart,P7,2023-09-11
E6111,U533,add_to_cart,P2,2023-06-26
E6112,U200,view,unknown,2023-11-29
E6113,U371,purchase,P10,2023-09-27
E6114,U448,view,P9,2023-01-19
E6115,U248,click,P4,2023-10-09
E6116,U788,add_to_cart,P10,2023-11-10
E6117,U264,click,P10,2023-08-28
E6118,U58,purchase,P1,2023-09-16
E6119,U302,purchase,P8,2023-07-22
E6120,U31,login,P4,2023-06-19
E6121,U498,click,P7,2023-10-08
E6122,U249,view,P3,2023-12-04
E6123,U605,click,unknown,2023-03-11
E6124,U777,add_to_cart,P9,2023-02-15
E6125,U271,purchase,P5,2023-07-02
E6126,U606,purchase,P5,2023-06-10
E6127,U666,click,P3,2023-09-08
E6128,U394,click,unknown,2023-10-17
E6129,U797,click,P9,2023-10-09
E6130,U502,add_to_cart,P3,2023-10-25
E6131,U592,add_to_cart,P2,2023-10-08
E6132,U481,view,unknown,2023-02-10
E6133,U84,click,P9,2023-08-10
E6134,U365,view,P9,2023-04-11
E6135,U549,login,P10,2023-05-06
E6136,U342,add_to_cart,P4,2023-12-01
E6137,U407,purchase,P4,2023-10-08
E6138,U425,login,unknown,2023-04-02
E6139,U744,purchase,P10,2023-07-15
E6140,U93,login,P6,2023-10-15
E6141,U614,view,P9,2023-04-04
E6142,U412,view,P8,2023-02-16
E6143,U432,add_to_cart,unknown,2023-06-30
E6144,U678,purchase,P3,2023-02-15
E6145,U159,login,P6,2023-01-23
E6146,U14,click,P7,2023-08-18
E6147,U373,click,P6,2023-09-16
E6148,U225,add_to_cart,P3,2023-07-25
E6149,U505,purchase,P9,2023-04-10
E6150,U73,click,P4,2023-09-01
E6151,U249,add_to_cart,P2,2023-02-12
E6152,U511,add_to_cart,P9,2023-05-16
E6153,U603,purchase,P3,2023-09-22
E6154,U216,click,P6,2023-02-09
E6155,U602,click,P5,2023-10-25
E6156,U541,click,P2,2023-02-18
E6157,U57,view,P1,2023-09-09
E6158,U220,click,P9,2023-08-19
E6159,U727,login,P3,2023-03-09
E6160,U221,view,P7,2023-09-27
E6161,U389,view,P9,2023-06-23
E6162,U554,view,P9,2023-10-08
E6163,U647,view,P10,2023-01-28
E6164,U42,add_to_cart,P6,2023-12-28
E6165,U676,login,P8,2023-03-23
E6166,U283,purchase,P9,2023-12-23
E6167,U58,click,P3,2023-07-05
E6168,U96,view,P6,2023-06-13
E6169,U537,purchase,P5,2023-05-09
E6170,U73,add_to_cart,P7,2023-02-14
E6171,U129,purchase,P7,2023-09-07
E6172,U599,view,P9,2023-06-24
E6173,U426,login,P1,2023-04-16
E6174,U665,purchase,P6,2023-07-25
E6175,U694,view,P5,2023-02-28
E6176,U125,view,P4,2023-09-18
E6177,U67,click,P10,2023-08-25
E6178,U6,click,unknown,2023-04-01
E6179,U637,login,P1,2023-10-03
E6180,U314,click,P4,2023-12-07
E6181,U326,login,P10,2023-08-13
E6182,U565,add_to_cart,unknown,2023-02-28
E6183,U578,add_to_cart,P7,2023-03-29
E6184,U506,click,P4,2023-12-03
E6185,U82,add_to_cart,P1,2023-03-17
E6186,U599,purchase,P10,2023-06-19
E6187,U2,purchase,P1,2023-08-02
E6188,U204,purchase,P1,2023-11-08
E6189,U662,add_to_cart,unknown,2023-06-07
E6190,U205,purchase,P10,2023-09-02
E6191,U404,login,P5,2023-06-22
E6192,U103,view,P7,2023-08-21
E6193,U536,click,P9,2023-02-02
E6194,U368,login,unknown,2023-05-12
E6195,U212,purchase,P2,2023-07-30
E6196,U577,view,P9,2023-11-28
E6197,U209,click,P4,2023-06-04
E6198,U763,login,P10,2023-11-01
E6199,U117,click,unknown,2023-03-25
E6200,U628,add_to_cart,P5,2023-09-19
E6201,U749,purchase,unknown,2023-02-01
E6202,U478,login,P5,2023-06-23
E6203,U105,login,P4,2023-01-05
E6204,U495,view,P6,2023-10-08
E6205,U771,view,P1,2023-02-25
E6206,U46,view,P2,2023-02-11
E6207,U331,click,P4,2023-11-26
E6208,U216,purchase,P4,2023-09-03
E6209,U492,click,P8,2023-06-21
E6210,U477,purchase,P9,2023-05-02
E6211,U449,login,P4,2023-02-11
E6212,U536,click,P6,2023-10-23
E6213,U511,click,P4,2023-10-12
E6214,U458,click,P4,2023-08-15
E6215,U547,add_to_cart,unknown,2023-10-24
E6216,U536,purchase,P9,2023-03-28
E6217,U540,purchase,P4,2023-04-06
E6218,U484,click,P6,2023-06-22
E6219,U16,add_to_cart,P9,2023-12-20
E6220,U571,click,P3,2023-04-27
E6221,U243,purchase,P7,2023-04-13
E6222,U207,login,P7,2023-12-20
E6223,U271,add_to_cart,unknown,2023-09-11
E6224,U761,add_to_cart,unknown,2023-08-02
E6225,U779,click,P2,2023-12-03
E6226,U705,login,P5,2023-03-28
E6227,U730,purchase,P8,2023-03-13
E6228,U115,view,P6,2023-12-02
E6229,U580,purchase,P7,2023-01-30
E6230,U299,purchase,P3,2023-06-07
E6231,U483,login,P6,2023-05-20
E6232,U397,add_to_cart,P9,2023-01-16
E6233,U394,purchase,P3,2023-04-24
E6234,U75,add_to_cart,P6,2023-11-16
E6235,U482,login,P7,2023-02-11
E6236,U103,login,P5,2023-10-29
E6237,U297,click,P10,2023-08-12
E6238,U178,view,P8,2023-08-27
E6239,U215,login,P8,2023-05-14
E6240,U315,login,P6,2023-02-26
E6241,U39,add_to_cart,P7,2023-03-02
E6242,U259,login,P3,2023-08-16
E6243,U716,purchase,P7,2023-05-24
E6244,U7,click,P7,2023-10-05
E6245,U49,click,P4,2023-04-10
E6246,U538,purchase,P10,2023-03-05
E6247,U161,login,P4,2023-12-30
E6248,U176,view,P3,2023-01-06
E6249,U591,login,P10,2023-01-12
E6250,U2,click,P7,2023-05-21
E6251,U455,view,P5,2023-04-30
E6252,U644,add_to_cart,P3,2023-08-04
E6253,U276,add_to_cart,P6,2023-12-16
E6254,U498,login,P6,2023-12-29
E6255,U629,login,P6,2023-07-16
E6256,U676,view,P2,2023-06-09
E6257,U800,view,unknown,2023-03-03
E6258,U28,login,P10,2023-01-19
E6259,U333,click,P7,2023-02-11
E6260,U1,add_to_cart,P7,2023-05-05
E6261,U188,view,P10,2023-06-03
E6262,U56,click,P4,2023-06-23
E6263,U547,login,unknown,2023-12-07
E6264,U112,purchase,P6,2023-12-15
E6265,U798,view,P4,2023-03-28
E6266,U310,purchase,P4,2023-02-02
E6267,U36,click,P6,2023-05-13
E6268,U439,add_to_cart,P9,2023-03-21
E6269,U729,click,P7,2023-04-19
E6270,U592,add_to_cart,P2,2023-06-29
E6271,U595,click,P6,2023-03-26
E6272,U577,view,P5,2023-02-24
E6273,U325,view,P6,2023-07-31
E6274,U640,purchase,P8,2023-04-18
E6275,U307,click,unknown,2023-09-27
E6276,U534,click,P3,2023-07-08
E6277,U728,purchase,P9,2023-07-10
E6278,U619,login,P6,2023-12-14
E6279,U109,click,P7,2023-03-12
E6280,U372,click,P9,2023-12-21
E6281,U357,click,P7,2023-12-27
E6282,U181,login,P10,2023-05-01
E6283,U356,view,P9,2023-11-15
E6284,U676,purchase,P1,2023-10-04
E6285,U68,login,P1,2023-10-13
E6286,U292,add_to_cart,P3,2023-06-15
E6287,U692,add_to_cart,P9,2023-05-14
E6288,U181,login,P1,2023-11-01
E6289,U466,login,P1,2023-08-25
E6290,U434,view,P5,2023-02-22
E6291,U464,add_to_cart,P8,2023-11-08
E6292,U681,purchase,P2,2023-04-18
E6293,U534,click,P4,2023-12-22
E6294,U66,click,P6,2023-06-02
E6295,U21,view,P1,2023-12-07
E6296,U612,view,P4,2023-04-10
E6297,U384,add_to_cart,P4,2023-12-01
E6298,U391,purchase,P9,2023-08-18
E6299,U615,purchase,P9,2023-08-08
E6300,U559,login,P6,2023-04-12
E6301,U39,view,P8,2023-08-29
E6302,U285,click,P10,2023-02-24
E6303,U602,click,P4,2023-12-07
E6304,U597,add_to_cart,P10,2023-04-18
E6305,U785,click,P8,2023-09-26
E6306,U336,purchase,P3,2023-04-27
E6307,U188,purchase,P2,2023-09-16
E6308,U671,view,P6,2023-03-13
E6309,U243,add_to_cart,P5,2023-11-26
E6310,U73,click,P8,2023-08-22
E6311,U479,view,P1,2023-08-10
E6312,U561,login,unknown,2023-06-17
E6313,U101,login,P10,2023-05-24
E6314,U514,click,P3,2023-08-22
E6315,U756,click,P7,2023-05-21
E6316,U176,click,P10,2023-04-15
E6317,U238,purchase,P4,2023-05-27
E6318,U59,click,P10,2023-12-26
E6319,U99,login,P5,2023-07-22
E6320,U495,click,P8,2023-04-19
E6321,U514,add_to_cart,P1,2023-12-07
E6322,U755,login,P1,2023-09-01
E6323,U297,add_to_cart,P7,2023-03-07
E6324,U211,login,P9,2023-05-23
E6325,U123,view,P4,2023-12-02
E6326,U229,login,P8,2023-05-24
E6327,U594,login,P10,2023-07-05
E6328,U656,add_to_cart,P7,2023-04-07
E6329,U388,add_to_cart,P2,2023-01-03
E6330,U140,login,unknown,2023-09-07
E6331,U541,login,P9,2023-06-13
E6332,U391,purchase,P9,2023-02-01
E6333,U270,view,P3,2023-11-25
E6334,U759,view,unknown,2023-05-31
E6335,U12,click,P3,2023-08-29
E6336,U389,login,P2,2023-07-12
E6337,U337,login,P7,2023-04-29
E6338,U506,login,P6,2023-08-23
E6339,U106,login,P5,2023-11-20
E6340,U32,view,P7,2023-05-31
E6341,U74,add_to_cart,P4,2023-10-10
E6342,U171,purchase,P5,2023-11-24
E6343,U69,add_to_cart,P9,2023-02-15
E6344,U477,add_to_cart,unknown,2023-01-22
E6345,U362,view,P9,2023-08-20
E6346,U649,purchase,P4,2023-10-16
E6347,U433,login,P6,2023-08-06
E6348,U100,view,P2,2023-06-22
E6349,U658,view,P3,2023-02-23
E6350,U9,purchase,P9,2023-01-08
E6351,U574,click,P6,2023-09-12
E6352,U697,view,P8,2023-09-11
E6353,U29,add_to_cart,unknown,2023-07-26
E6354,U114,add_to_cart,P5,2023-01-24
E6355,U462,login,P2,2023-08-20
E6356,U143,view,P7,2023-05-11
E6357,U390,login,P6,2023-09-09
E6358,U632,view,unknown,2023-01-22
E6359,U682,purchase,P2,2023-01-03
E6360,U157,view,P6,2023-10-27
E6361,U335,click,P8,2023-03-18
